Follow_up,Mail,Title,mail,LatN_dec,LongW_dec,Comments,ID,author_key,MosquitoSpecies1,host_richness,sd,n,vertebrate_site_diversity,Landscape,Landscape1,BloodSource1,BloodSource2,BloodSource3,BloodSource4,BloodSource5,BloodSource6,BloodSource7,BloodSource8,BloodSource9,BloodSource10,BloodSource11,BloodSource12,BloodSource13,BloodSource14,BloodSource15,BloodSource16,BloodSource17,BloodSource18,BloodSource19,BloodSource20,BloodSource21,BloodSource22,BloodSource23,BloodSource24,BloodSource25,BloodSource26,BloodSource27,BloodSource28,BloodSource29,BloodSource30,BloodSource31,BloodSource32,BloodSource33,BloodSource34,BloodSource35,BloodSource36,BloodSource37,BloodSource38,BloodSource39,BloodSource40,BloodSource41,BloodSource42,BloodSource43,BloodSource44,BloodSource45,BloodSource46,BloodSource47,BloodSource48,BloodSource49,BloodSource50,BloodSource51,BloodSource52,BloodSource53,BloodSource54,BloodSource55,BloodSource56,Mammalia,Aves,Amphibia,Reptilia,BloodSource_Orden,Location,Database,StudyType,Title2,Year,Author1,Author2,Author3,Author4,Author5,InstAut1,InstAut2,InstAut3,InstAut4,InstAut5,Landscape2
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-23,361,814","-44,844,125",NA,15,DosSantosSilva2012,Aedes_serratus,6,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris,Equus_ferus_caballus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,"SMSP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-154,053","-55,835,294",NA,15,DosSantosSilva2012,Haemagogus_leucocelaenus,6,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,Equus_ferus_caballus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens_sapiens,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,"CGNP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-25,625,431","-54,460,722",NA,15,DosSantosSilva2012,Psorophora_albigenu,6,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,Equus_ferus_caballus,Homo_sapiens_sapiens,Bos_taurus,Canis_lupus_familiaris,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,"INP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-16,665,008","-56,793,894",NA,15,DosSantosSilva2012,Psorophora_albigenu,6,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,Bos_taurus,Rattus_rattus,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,"THP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-25,625,431","-54,460,722",NA,15,DosSantosSilva2012,Mansonia_titillans,6,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,Homo_sapiens_sapiens,Rattus_rattus,Canis_lupus_familiaris,Equus_ferus_caballus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,"INP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
NA,no,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,juliass@ioc.fiocruz.br,"-22,488,386","-43,001,364",NA,15,DosSantosSilva2012,Runchomyia_theobaldi,6,NA,NA,NA,wild,wild,Gallus_gallus_domesticus,Didelphis_marsupialis,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0,NA,"SONP,Brasil",Scopus,article,Feeding patterns of mosquitoes (Diptera: Culicidae) in six Brazilian environmental preservation areas,2012,Dos Santos Silva J.,Alencar J.,Costa J.M.,Seixas-Lorosa E.,Guimarães A.E.,"Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro",Instituto_Oswaldo_Cruz_FIOCRUZ,Universidade_Federal_do_Rio_de_Janeiro,Instituto_Oswaldo_Cruz_FIOCRUZ,Instituto_Oswaldo_Cruz_FIOCRUZ,wild
ok,si,Blood-feeding ecology of mosquitoes in zoos,htuten@gmail.com,"34,009,656","-81,073,038",zoologicos,16,Tuten2012,Anopheles_punctipennis,6,NA,NA,NA,urban,urban,Piranga_rubra,Struthio_camelus,Bos_taurus,Crocuta_crocuta,Equus_ferus_caballus,Homo_sapiens_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,0,0,NA,"Riverbanks_Zoo,South_Carolina,USA",Scopus,article,Blood-feeding ecology of mosquitoes in zoos,2012,Tuten H.C.,Bridges W.C.,Paul K.S.,Adler P.H.,NA,Clemson_University,Clemson_University,Clemson_University,Clemson_University,NA,disturbed
NA,no,Innate preference or opportunism: Mosquitoes feeding on birds of prey at the Southeastern Raptor Center,nburkett@health.usf.edu,"32,597,058","-85,514,339",centro_rehab_aves_presa,18,Burkett-Cadena2014,Anopheles_punctipennis,6,NA,NA,NA,urban,urban,Zenaida_macroura,Bos_taurus,Equus_ferus_caballus,Homo_sapiens_sapiens,Odocoileus_virginianus,Anolis_carolinensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,1,NA,"Southeastern_Raptor_Center,Alabama,USA",Scopus,article,Innate preference or opportunism: Mosquitoes feeding on birds of prey at the Southeastern Raptor Center,2014,Burkett-Cadena N.D.,Bingham A.M.,Porterfield C.,Unnasch T.R.,NA,"Auburn_University,University_of_South_Florida,University_of_Florida",University_of_South_Florida,"Auburn_University,Boise_State_University",University_of_South_Florida,NA,disturbed
recien_agregado,no,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,rbarrera@cdc.gov,"17,987,778",-66,sacado_OlsonEtAl2020,1,Barrera2012,Aedes_aegypti,4,NA,NA,NA,urban (residence area),urban,Homo_sapiens,Canis_lupus_familiaris,Felis_catus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,NA,"Providencia,PuertoRico",sacado_OlsonEtAl2020,article,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,2012,"Barrera, R. ",Bingham A.M.,"Hassan, H.K","Amador, M. ","Mackay,A.J","Unnasch,T.R","Centers for Disease Control and Prevention, Dengue Branch, Calle Canada, San Juan, Puerto Rico ","Department of Global Health, College of Public Health, Univer- sity of South Florida, Tampa, FL ",,,disturbed
recien_agregado,no,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,rbarrera@cdc.gov,"17,976,667","-65,955,278",sacado_OlsonEtAl2020,1,Barrera2012,Aedes_aegypti,4,NA,NA,NA,urban (residence area),urban,Homo_sapiens,Canis_lupus_familiaris,Felis_catus,Gallus_gallus_domesticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,0,NA,"Recio,PuertoRico",sacado_OlsonEtAl2020,article,Vertebrate Hosts of Aedes aegypti and Aedes mediovittatus (Diptera: Culicidae) in Rural Puerto Rico,2012,"Barrera, R. ",Bingham A.M.,"Hassan, H.K","Amador, M. ","Mackay,A.J","Unnasch,T.R","Centers for Disease Control and Prevention, Dengue Branch, Calle Canada, San Juan, Puerto Rico ","Department of Global Health, College of Public Health, Univer- sity of South Florida, Tampa, FL ",,,disturbed
ok,si,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,millerma@si.edu,"8,361,167","-77,940,667",NA,6,Navia-Gine2013,Mansonia_titillans,5,NA,NA,NA,"deforested with scattered patches of secondary forest intermingled with grassland, shrub vegetation and swampy areas.",wild,Sus_scrofa,Gallus_gallus,Bos_taurus,Cochlearius_cochlearius,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,0,0,"Artiodactyla, Perissodactyla, Pelecaniformes, Galliformes ",Panama,Scopus,article,Mosquito-host interactions during and after an outbreak of equine viral encephalitis in eastern Panama,2013,"Navia-Gine W.G., ","Loaiza J.R., ",Miller M.J.,NA,NA,Smithsonian Tropical Research Institute,"Centro de Biodiversidad y Descubrimiento de Drogas, Instituto de Investigaciones Cient ??ficas y Servicios de Alta Tecnolog ??a, Clayton, Panama ?,",Universidad de Panamá,NA,NA,wild
ok,si,Intensive trapping of blood-fed Anopheles darlingi in Amazonian Peru reveals unexpectedly high proportions of avian blood-meals,mmorenoleirana@ucsd.edu,"-423,035","-73,487,833",NA,9,Moreno2017,Anopheles_darlingi,5,NA,NA,NA,peridomestic,urban,Homo_sapiens_sapiens,Rattus_norvergicus,Galliformes,Canis_lupus_familiaris,Sus_scrofa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates,Rodentia, Galliformes, Carvinora, Artiodactyla","Iquitos,Peru",Scopus,article,Intensive trapping of blood-fed Anopheles darlingi in Amazonian Peru reveals unexpectedly high proportions of avian blood-meals,2017,Moreno M.,Saavedra M.P.,Bickersmith S.A.,Prussing C.,"Michalski A., Tong Rios C., Vinetz J.M., Conn J.E.",University_of_California,Universidad_Peruana_Cayetano_Heredia,New_York_State_Department_of_Health,New_York_State_Department_of_Health,State_University_of_New_York-Albany,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-20,507","-50,186",NA,10,Mucci2015,Aedes_scapularis,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,Equus_ferus_caballus,Bos_taurus,bird,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Valentim_Gentil,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-20,507","-50,186",NA,10,Mucci2015,Aedes_serratus,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Valentim_Gentil,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-20,507","-50,186",NA,10,Mucci2015,Psorophora_albigenu,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Valentim_Gentil,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-20,507","-50,186",NA,10,Mucci2015,Psorophora_ferox,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Valentim_Gentil,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-204,866","-503,216",NA,10,Mucci2015,Aedes_serratus,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","São_João_do_Iracema,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-204,866","-503,216",NA,10,Mucci2015,Psorophora_albigenu,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","São_João_do_Iracema,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-204,866","-503,216",NA,10,Mucci2015,Aedes_terrens,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","São_João_do_Iracema,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-205,334","-508,167",NA,10,Mucci2015,Aedes_scapularis,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Marinópolis,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-205,334","-508,167",NA,10,Mucci2015,Psorophora_albigenu,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Marinópolis,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
ok,no,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",lfmucci@gmail.com,"-205,334","-508,167",NA,10,Mucci2015,Mansonia_humeralis,5,NA,NA,NA,forest_secondary_succession,rural,primate,non-human-primate,bird,Bos_taurus,Equus_ferus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0,"Primates, ?, Artiodactyla, Perissodactyla","Marinópolis,Sao_Jose_dos_Dourados,Brazil",Scopus,article,"Feeding habits of mosquitoes (Diptera: Culicidae) in an area of sylvatic transmission of yellow fever in the state of São Paulo, Brazil",2015,Mucci L.F.,Júnior R.P.C.,de Paula M.B.,Scandar S.A.S.,"Pacchioni M.L., Fernandes A., Consales C.A.",State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,University_of_Sao_Paulo,State_Health_Secretariat_Sao_Paulo_Brazil,State_Health_Secretariat_Sao_Paulo_Brazil,disturbed
