DateUpload,Title,Mail,MailSent,LongW,LatN,Comments,ID,AuthorKey,MosquitoSpecies,HostRichness,BloodengorgedMosquitoes,Landscape,BloodSource1,BloodSource2,BloodSource3,BloodSource4,BloodSource5,BloodSource6,BloodSource7,BloodSource8,BloodSource9,BloodSource10,BloodSource11,BloodSource12,BloodSource13,BloodSource14,BloodSource15,BloodSource16,BloodSource17,BloodSource18,BloodSource19,BloodSource20,BloodSource21,BloodSource22,BloodSource23,BloodSource24,BloodSource25,BloodSource26,BloodSource27,BloodSource28,BloodSource29,BloodSource30,BloodSource31,BloodSource32,BloodSource33,BloodSource34,BloodSource35,BloodSource36,BloodSource37,BloodSource38,BloodSource39,BloodSource40,BloodSource41,BloodSource42,BloodSource43,BloodSource44,BloodSource45,BloodSource46,BloodSource47,BloodSource48,BloodSource49,BloodSource50,BloodSource51,BloodSource52,BloodSource53,BloodSource54,BloodSource55,BloodSource56,Mammalia,Aves,Amphibia,Reptilia
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-43.001364,-22.488386,NA,15,DosSantosSilva2012,Runchomyia_theobaldi,6,13,wild,Gallus_gallus,Didelphis_marsupialis,Bos_taurus,Equus_caballus,Homo_sapiens,Rattus_rattus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-44.617392,-22.752164,NA,15,DosSantosSilva2012,Runchomyia_theobaldi,7,18,wild,Gallus_gallus,Rattus_rattus,Bos_taurus,Canis_lupus_familiaris,Homo_sapiens,Didelphis_marsupialis,Equus_caballus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-54.460722,-25.625431,NA,15,DosSantosSilva2012,Trichoprosopon_digitatum,1,5,wild,Gallus_gallus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0
29.09.2020,Feeding_patterns_of_mosquitoes_(Diptera:_Culicidae)_in_six_Brazilian_environmental_preservation_areas,juliass@ioc.fiocruz.br,no,-43.001364,-22.488386,NA,15,DosSantosSilva2012,Trichoprosopon_digitatum,5,10,wild,Gallus_gallus,Homo_sapiens,Equus_caballus,Rattus_rattus,Didelphis_marsupialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,0
29.09.2020,"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida",nburkettcadena@ufl.edu,si,-80.432628,27.67533,NA,19,Stenn2018,Aedes_aegypti,8,136,disturbed,Felis_catus,Canis_lupus_familiaris,Sylvilagus_palustris,Procyon_lotor,Neotoma_floridana,Rattus_sp,Homo_sapiens,Mimus_polyglottos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,0,0
29.09.2020,"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida",nburkettcadena@ufl.edu,si,-80.239789,27.164273,NA,19,Stenn2018,Aedes_aegypti,7,NA,disturbed,Felis_catus,Canis_lupus_familiaris,Sylvilagus_palustris,Procyon_lotor,Neotoma_floridana,Rattus_sp,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,0
29.09.2020,"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida",nburkettcadena@ufl.edu,si,-80.432628,27.67533,NA,19,Stenn2018,Aedes_albopictus,5,NA,disturbed,Homo_sapiens,Sylvilagus_floridanus,Dasypus_novemcinctus,Procyon_lotor,Rattus_norvegicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,0
29.09.2020,"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida",nburkettcadena@ufl.edu,si,-80.239789,27.164273,NA,19,Stenn2018,Aedes_albopictus,2,NA,disturbed,Homo_sapiens,Anolis_sagrei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1
29.09.2020,"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida",nburkettcadena@ufl.edu,si,-80.432628,27.67533,NA,19,Stenn2018,Culex_quinquefasciatus,10,NA,disturbed,Homo_sapiens,Gallus_gallus,Passer_domesticus,Zenaida_macroura,Cardinalis_cardinalis,Mimus_polyglottos,Canis_lupus_familiaris,Felis_catus,Procyon_lotor,Sylvilagus_floridanus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,0
29.09.2020,"Vertebrate_Hosts_of_Aedes_aegypti,_Aedes_albopictus,_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_as_Potential_Vectors_of_Zika_Virus_in_Florida",nburkettcadena@ufl.edu,si,-80.239789,27.164273,NA,19,Stenn2018,Culex_quinquefasciatus,10,NA,disturbed,Homo_sapiens,Anolis_sagrei,Iguana_iguana,Gallus_gallus,Passer_domesticus,Zenaida_macroura,Cardinalis_cardinalis,Mimus_polyglottos,Procyon_lotor,Didelphis_virginiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,2
29.09.2020,Anopheles_(Kerteszia)_cruzii_(Diptera:_Culicidae)_in_peridomiciliary_area_during_asymptomatic_malaria_transmission_in_the_atlantic_forest:_Molecular_identification_of_blood-meal_sources_indicates_humans_as_primary_intermediate_hosts,NA,no,-47.092694,-23.991306,NA,20,Kirchgatter2014,Anopheles_cruzii,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Aedes_crinifer,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Aedes_crinifer,1,NA,disturbed,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.535822,-28.278664,NA,21,Marassa2009,Aedes_crinifer,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.535822,-28.278664,NA,21,Marassa2009,Aedes_scapularis,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Aedes_scapularis,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Aedes_scapularis,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Aedes_serratus,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Aedes_serratus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.535822,-28.278664,NA,21,Marassa2009,Haemagogus_leucocelaenus,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Haemagogus_leucocelaenus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Haemagogus_leucocelaenus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Psorophora_albigenu,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Psorophora_ferox,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Psorophora_ferox,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.535822,-28.278664,NA,21,Marassa2009,Psorophora_ferox,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.535822,-28.278664,NA,21,Marassa2009,Sabethes_albiprivus,2,NA,disturbed,Homo_sapiens,monkey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Sabethes_albiprivus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Sabethes_albiprivus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Sabethes_chloropterus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.35,-28.483333,NA,21,Marassa2009,Sabethes_quasicyaneus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
29.09.2020,Biotin-avidin_sandwich_elisa_with_specific_human_isotypes_IgG1_and_IgG4_for_Culicidae_mosquito_blood_meal_identification_from_an_epizootic_yellow_fever_area_in_Brazil,anamarassa@usp.br,si,-55.750652,-28.27749,NA,21,Marassa2009,Sabethes_quasicyaneus,1,NA,disturbed,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0
27.12.2020,"Host_Associations_of_Culex_(Melanoconion)_atratus_(Diptera:_Culicidae)_and_Culex_(Melanoconion)_pilosus_from_Florida,_USA",lereeves@ufl.edu,no,-80.65999,25.399878,consultar_coordenadas,24,Reeves2019,Culex_pilosus,12,168,wild,Anolis_carolinensis,Anolis_sagrei,Anolis_equestris,Coluber_constrictor,Nerodia_fasciata,Alligator_mississippiensis,Crocodylus_acutus,Terrapene_carolina,Hyla_cinerea,Cardinalis_cardinalis,Nyctanassa_violacea,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,8
27.12.2020,"Host_Associations_of_Culex_(Melanoconion)_atratus_(Diptera:_Culicidae)_and_Culex_(Melanoconion)_pilosus_from_Florida,_USA",lereeves@ufl.edu,no,-80.615617,25.402178,consultar_coordenadas,24,Reeves2019,Culex_atratus,3,208,wild,Anolis_carolinensis,Anolis_sagrei,Alligator_mississippiensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3
31.12.2020,Using_Bloodmeal_Analysis_to_Assess_Disease_Risk_to_Wildlife_at_the_New_Northern_Limit_of_a_Mosquito_Species,dina.fonseca@rutgers.edu,no,-74.851765,39.182751,results_table_2,32,Egizi2018,Culex_erraticus,11,136,disturbed,Ardea_alba,Butorides_virescens,Phalacrocrorax_auritus,Gallus_gallus,Gavia_immer,Gallinula_chloropus,Ardea_herodias,Nycticorax_nycticorax,Branta_canadensis,Egretta_thula,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,0
29.12.2020,"PCR-Based_Bloodmeal_Analysis_of_Aedes_aegypti_and_Culex_quinquefasciatus_(Diptera:_Culicidae)_in_St._George_Parish,_Grenada",scheetha@sgu.edu,no,-61.753677,12.004492,results_mat_supp,28,Fitzpatrick2019,Culex_quinquefasciatus,8,12,disturbed,Canis_lupus_familiaris,Didelphus_marsupialis,Felis_catus,Homo_sapiens,Rattus_rattus,Coereba_flaveola,Tiaris_bicolor,Zenaida_auriculata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,0,0
29.12.2020,"Feeding_Habits_of_Vector_Mosquitoes_in_Harris_County,_TX,_2018",jason_pitts@baylor.edu,no,-95.322317,29.715226,results_table1,27,Mann2020,Culex_quinquefasciatus,7,24,disturbed,Dasypus_novemcinctus,Gallus_gallus,Homo_sapiens,Mimus_polyglottos,Megascops_asio,Odocoileus_virginianus,Zenaida_asiatica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,0
29.12.2020,Host_feeding_patterns_of_Nyssorhynchus_darlingi_(Diptera:_Culicidae)_in_the_Brazilian_Amazon,sandranagaki@gmail.com,no,-66.958611,-0.147222,NA,25,Nagaki_2020,Nyssorhynchus_darlingi,6,154,disturbed,Bos_taurus,Bubalus_bubalis,Canis_lupus_familiaris,Sus_scrofa,Gallus_gallus,Homo_sapiens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,0
